discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_98,CODAP,7,A,Frustração,"['é', 'trabalha', 'ganha', 'viajar', 'falar', 'é', 'tinha', 'falar', 'onde', 'vam', 'mandar', '-', 'que', 'as', 'queria', 'tinha', 'era', 'disso', 'tinha', 'viviam', 'mandava', 'tirava', 'estava', '-', 'tinham', 'falava', 'colegas', 'saiam', 'fazia', 'fazia', 'colocava']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:06,08:18,"[1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0]","['aceitavel', 'grafia_incorreta', 'classe_correta', 'exata', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'branco', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'aceitavel', 'aceitavel', 'classe_correta', 'branco', 'classe_correta', 'aceitavel', 'classe_correta', 'grafia_incorreta', 'exata', 'aceitavel', 'aceitavel']",2,2,10,11,4,2,62.903
EST_99,CODAP,7,A,Frustração,"['era', 'era', 'tinham', 'pagar', 'sair', 'era', 'tinham', 'escreveram', 'eles', 'fotografassem', 'mandassem', 'com', 'mandar', 'que', 'fazia', 'ele', 'agora', 'que', 'conseguia', 'eram', 'era', 'tirava', 'conseguia', 'enseavam', 'também', 'e', 'para', '-', 'era', 'tambem', 'conseguia']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente']",08:06,08:19,"[1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'branco', 'classe_correta', 'erro', 'classe_correta']",2,0,5,14,9,1,45.161
EST_100,CODAP,7,A,Frustração,"['era', 'era', 'ganhou', 'casar', 'falar', 'era', 'fez', 'falava', 'ir', 'pesquisar', 'passear', 'chamou', 'amostrar', 'são', 'falava', 'sabia', 'muito', 'souberam', 'quer', 'ficavam', 'espalhava', 'amostrava', 'era', 'E', 'eram', 'sabe', 'conta', 'saia', 'fazia', 'comprava', 'cartões']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-']",08:06,08:15,"[1.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 1.0, 1.0, 0.0]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'exata', 'aceitavel', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'exata', 'exata', 'erro']",5,0,7,16,3,0,64.516
EST_101,CODAP,7,B,Frustração,"['era', 'trabalhava', 'tinha', 'viajar', 'viajar', 'era', 'montaram', 'cabe', 'viagem', 'levam', 'peguem', 'chamar', 'tirar', 'contar', 'gastou', 'fez', 'ficou', 'viajar', 'tem', 'ficaram', 'pegou', 'tirou', 'ficou', 'deu', 'botou', 'falou', 'amendronta', 'dentro', 'fez', 'pegou', 'enviou']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:15,"[1.0, 1.0, 0.5, 1.0, 0.5, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5]","['exata', 'exata', 'classe_correta', 'exata', 'classe_correta', 'exata', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta']",4,1,4,20,2,0,61.29
EST_102,CODAP,7,A,Frustração,"['era', 'era', 'havia', 'sustentarem', 'casar', 'era', 'em', 'falaram', '-', 'pesquisar', 'enviar', 'todos', 'que', 'que', 'tinha', 'com', 'muito', 'descobriu', 'era', 'ficaram', 'organizou', 'todas', 'sempre', 'E', 'colocaram', 'encontra', 'lembra', 'que', 'fez', 'comprou', 'enviou']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:06,08:15,"[1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.5]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'erro', 'classe_correta', 'branco', 'classe_correta', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'grafia_incorreta', 'classe_correta', 'grafia_incorreta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'aceitavel', 'classe_correta']",2,2,4,12,10,1,45.161
EST_103,CODAP,7,A,Frustração,"['é', 'trabalha', 'conseguia', 'viajar', 'falar', 'era', 'tinham', 'falavam', 'eles', 'curtissem', 'enviacem', 'seus', 'tirar', 'contar', 'falava', 'fotografava', 'ficava', 'parou', 'falava', 'ficaram', 'enviava', 'tirava', 'ficava', 'enviaram', 'e', 'contava', 'anima', 'próximo', 'ficou', 'compra', 'envia']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:06,08:15,"[1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.5, 1.0, 0.0, 1.0, 0.5, 1.0, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.0, 0.5, 1.0, 0.5]","['aceitavel', 'grafia_incorreta', 'classe_correta', 'exata', 'aceitavel', 'exata', 'aceitavel', 'aceitavel', 'erro', 'classe_correta', 'grafia_incorreta', 'erro', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'grafia_incorreta', 'aceitavel', 'aceitavel', 'exata', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'grafia_incorreta', 'classe_correta']",3,4,10,10,4,0,70.968
EST_104,CODAP,7,A,Frustração,"['tinha', 'era', 'tinha', 'gastar', 'ir', 'era', 'Havia', 'ia', 'poder', 'ele', 'amigos', '-', 'dar', 'tinha', 'tinha', 'estava', 'todos', 'disso', 'tinha', 'estavam', 'tinha', 'havia', 'estava', 'e', 'mas', 'Havia', 'conta', 'então', 'depois', 'comprou', 'mandou']","['mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:06,08:21,"[1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 1.0, 0.5]","['aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'branco', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'aceitavel', 'classe_correta']",1,0,5,16,8,1,45.161
EST_105,CODAP,7,B,Frustração,"['era', 'trabalhava', 'avia', 'viajar', 'contar', 'era', 'em', 'enviavam', 'saberem', 'estão', 'em', 'todos', 'todas', 'contam', 'sabia', 'era', 'também', 'passou', 'tinha', 'estavam', 'pegava', 'tirava', 'estão', 'todos', 'tinham', 'envergonhado', 'desmenti', 'saia', 'era', 'compava', 'colocava']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:01,08:11,"[1.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 1.0]","['exata', 'exata', 'classe_correta', 'exata', 'exata', 'exata', 'erro', 'aceitavel', 'aceitavel', 'classe_correta', 'erro', 'erro', 'erro', 'grafia_incorreta', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'grafia_incorreta', 'aceitavel']",5,2,8,10,6,0,64.516
EST_106,CODAP,7,B,Frustração,"['é', 'é', 'tiveram', 'dividas', 'viajar', 'era', 'tiveram', 'iam', 'parecer', 'viajavam', 'mandarom', 'foram', 'tirar', 'conhecer', 'era', 'sabia', 'era', 'conhecer', 'sabia', 'foram', 'e', 'tiraram', 'era', 'tinha', 'que', 'sabia', 'ele', 'que', 'foi', 'comprou', 'mandou']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:01,08:15,"[1.0, 0.5, 0.5, 0.0, 0.5, 1.0, 1.0, 0.5, 0.5, 1.0, 0.0, 0.5, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 1.0, 0.5]","['aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'aceitavel', 'classe_correta']",1,1,5,18,6,0,51.613
EST_107,CODAP,7,A,Frustração,"['é', 'é', 'tinha', 'gosta', 'conta', 'é', 'nen', 'contão', 'eles', 'vao', 'pelos', '-', 'tira', 'falar', 'entender', 'nem', 'flores', '-', '-', '-', 'lendo', 'vendo', 'tava', 'mas', 'eses', 'conta', 'elas', 'de', 'fes', 'foi', 'lian']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:06,08:24,"[1.0, 0.5, 0.5, 0.5, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.5, 0.5, 0.0, 0.0, 0.5, 0.0]","['aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'grafia_incorreta', 'aceitavel', 'erro', 'erro', 'erro', 'erro', 'erro', 'branco', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'branco', 'branco', 'branco', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro']",0,1,2,12,12,4,29.032
EST_108,CODAP,7,A,Frustração,"['com', 'trabalha', 'o', 'eles', 'contar', 'era', 'tinham', 'pedem', '-', '-', '-', 'pedem', 'enviar', 'com', 'entende', 'vendo', 'fica', 'soube', 'existe', 'ficam', 'faz', 'coloca', 'esta', 'compram', 'colocam', 'ouve', 'conta', 'agora', 'faz', 'compra', 'entrega']","['-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:06,08:21,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 1.0, 0.5]","['erro', 'grafia_incorreta', 'erro', 'erro', 'exata', 'exata', 'aceitavel', 'aceitavel', 'branco', 'branco', 'branco', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'grafia_incorreta', 'classe_correta']",2,2,6,12,6,3,51.613
EST_109,CODAP,7,B,Frustração,"['era', 'era', 'tinha', 'gosta', 'ligar', 'era', 'tinha', 'ela', 'praia', 'tinha', 'o', 'ela', 'tira', 'depois', 'era', 'que', 'é', 'ela', 'cosigui', 'de', 'e', 'foi', 'dele', 'do', 'tinha', 'da', 'eles', 'um', 'viu', 'disse', 'para']","['mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-']",08:01,08:06,"[1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0]","['exata', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'erro', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro']",2,0,2,13,14,0,33.871
EST_110,CODAP,7,A,Frustração,"['é', 'que', 'tinha', 'viajar', 'contar', '-', 'montaram', 'fala', 'falarem', 'viajaram', 'mandarão', 'pediram', 'enviarem', 'também', 'sabia', 'isso', 'muito', 'disso', 'viajaram', 'ficaram', 'espalhou', 'pegou', 'era', 'usaram', 'e', '-', '-', 'saia', 'fez', 'comprava', 'colocou']","['mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico']",08:06,08:28,"[1.0, 0.0, 0.5, 1.0, 1.0, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.5]","['aceitavel', 'erro', 'classe_correta', 'exata', 'exata', 'branco', 'aceitavel', 'classe_correta', 'aceitavel', 'exata', 'aceitavel', 'classe_correta', 'aceitavel', 'erro', 'aceitavel', 'erro', 'erro', 'erro', 'grafia_incorreta', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'branco', 'branco', 'aceitavel', 'aceitavel', 'exata', 'classe_correta']",4,2,8,8,6,3,58.065
