discente,escola,ano,turma,texto,respostas,correcao_humana,tempo_inicial,tempo_final,pontuacao,correcao,exata,grafia_incorreta,aceitavel,classe_correta,erro,branco,compreensao
EST_192,CODAP,9,B,Memórias de um aprendiz de escritor,"['falava', 'era', 'noticiou', 'perto', 'explodiria', 'foram', 'assustados', 'viram', 'falaram', 'estava', 'estava', 'sobrevive', 'veem', 'e', 'saia', 'estava', 'feliz', 'estava', 'há', 'todo', 'quebrou', 'descobriram', 'todos', 'acreditava', 'acreditava', 'quebrou', 'explodiu', 'triste', 'quebrou', 'todo', 'estava', 'mais', 'fez', 'aconteceu']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:18,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.0, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 1.0, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'aceitavel', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'aceitavel', 'erro', 'classe_correta', 'classe_correta']",2,0,7,15,10,0,48.529
EST_193,CODAP,9,B,Memórias de um aprendiz de escritor,"['achava', 'era', 'tocou', 'perto', 'e', '-', '-', 'ele', 'moticia', 'caindo', 'é', 'dele', 'ele', 'e', 'É', 'ia', 'achava', 'estava', 'era', '-', 'tava', 'ele', 'a', 'era', 'que', 'era', 'vai', 'é', 'é', 'homem', 'era', 'que', 'promoveu', 'escreveu']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:07,"[1.0, 1.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'classe_correta', 'erro', 'erro', 'branco', 'branco', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'branco', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",2,0,1,16,12,3,32.353
EST_194,CODAP,9,B,Memórias de um aprendiz de escritor,"['acha', 'é', 'comunicou', 'perto', 'Pode', 'Então', 'também', 'achou', 'estava', 'está', 'bem', 'saiu', 'no', 'E', 'caminhava', 'saiu', 'sabia', 'estava', 'era', 'impossível', 'cair', 'soube', 'e', 'era', 'salvo', 'são', 'salvo', 'então', 'pensava', 'havia', 'com', 'e', 'surpreendeu', 'aconteceu']","['mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:13,"[0.5, 1.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.5, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 1.0, 0.0, 0.0, 0.5, 0.5]","['classe_correta', 'aceitavel', 'aceitavel', 'erro', 'classe_correta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'erro', 'exata', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta']",2,0,5,15,12,0,42.647
EST_195,CODAP,9,A,Memórias de um aprendiz de escritor,"['acreditava', 'era', 'falou', 'sobrevoou', 'em', 'no', 'era', 'pegam', 'ele', 'estava', 'que', 'morre', 'na', 'onde', 'que', 'estava', 'acreditou', 'ficou', 'era', 'que', 'caiu', 'falam', 'o', 'acreditava', 'sabia', 'caiu', 'sobreviveu', 'acreditava', 'falava', 'real', 'são', 'onde', 'expressa', 'acredita']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:14,"[1.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.5, 1.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 1.0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'classe_correta', 'grafia_incorreta', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'exata', 'erro', 'aceitavel', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'erro', 'grafia_incorreta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'exata', 'aceitavel', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",4,2,4,12,12,0,47.059
EST_196,CODAP,9,B,Memórias de um aprendiz de escritor,"['via', 'era', 'tinha', 'com', 'e', 'Então', 'também', 'viu', 'ficou', 'tava', 'foi', 'norreu', 'quando', 'e', 'tava', 'tinha', 'vivo', 'tinha', 'avia', 'quando', 'caiu', 'avia', 'foi', 'sabia', 'foi', 'quebrou', 'queimou', 'tava', 'foi', 'tava', 'tinha', 'e', 'refiriu', 'aconteceu']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:07,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'aceitavel', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",1,1,4,18,10,0,44.118
EST_197,CODAP,9,A,Memórias de um aprendiz de escritor,"['achava', 'era', 'deu', 'para', 'em', 'ele', 'falaram', 'escutou', 'eles', 'ia', 'para', 'dele', 'quase', 'mentiroso', 'viu', 'foi', 'gritou', 'ficou', 'havia', 'ele', 'caiu', 'depois', 'falou', 'menteria', 'mentiu', 'familia', 'pessoas', 'triste', 'havia', 'aquele', 'parou', 'e', 'vagloriou', 'tinha']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:08,"[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.0, 1.0, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'exata', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'erro', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'erro', 'classe_correta', 'classe_correta']",2,1,3,13,15,0,36.765
EST_198,CODAP,9,B,Memórias de um aprendiz de escritor,"['sabia', 'era', 'notificou', 'direcionava', 'cairia', 'Fui', 'receosso', 'chegou', 'muito', 'caiu', 'bem', 'morreu', 'explodiu', 'foi', 'chegou', 'chegou', 'aliviou', 'estava', 'era', 'explodio', 'queimado', 'lembro', 'penso', 'mentiu', 'viu', 'caiu', 'explodiu', 'acredita', 'pensa', 'é', 'precisava', 'viraria', 'escrevesse', 'imagina']","['mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente']",08:00,08:14,"[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.0, 1.0, 0.0, 0.5, 0.0, 1.0, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5, 1.0, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 0.5]","['exata', 'exata', 'aceitavel', 'classe_correta', 'exata', 'aceitavel', 'erro', 'aceitavel', 'erro', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'exata', 'exata', 'classe_correta', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'exata', 'aceitavel', 'exata', 'classe_correta', 'aceitavel', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'exata', 'aceitavel', 'exata', 'classe_correta']",10,1,7,12,4,0,70.588
EST_199,CODAP,9,A,Memórias de um aprendiz de escritor,"['falava', 'era', 'deu', 'rodava', 'cairia', 'fomos', 'falamos', 'avisamos', 'ficou', 'estava', 'rodava', 'falece', 'com', 'que', 'chegou', 'pousou', '-', 'ficou', 'falou', 'lá', 'pousou', 'passou', 'é', 'acreditava', 'queria', 'quebrado', 'velho', 'acreditou', 'viu', 'tinha', 'ele', 'mais', 'formou', 'aconteceu']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:11,"[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.5, 0.5, 0.0, 0.0, 1.0, 1.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.5]","['aceitavel', 'exata', 'exata', 'aceitavel', 'exata', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'classe_correta', 'erro', 'erro', 'exata', 'aceitavel', 'branco', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta']",6,1,5,15,6,1,57.353
EST_200,CODAP,9,A,Memórias de um aprendiz de escritor,"['dizia', 'era', 'disse', 'prejudica', 'cai', 'fomos', 'falavámos', 'aquele', 'triste', 'ficou', 'muito', 'manteve', 'viu', 'e', 'chega', 'acabou', 'acredita', 'diz', 'é', 'na', 'incendiou', 'ocorre', 'e', 'sabe', 'previu', 'caiu', 'incendiou', 'notou', 'era', 'fez', 'era', 'e', 'diz', 'verdade']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-']",08:01,08:15,"[1.0, 1.0, 1.0, 0.5, 0.5, 1.0, 0.5, 0.0, 0.0, 0.5, 0.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 1.0, 0.5, 0.0, 0.5, 0.5, 1.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 0.5, 0.0]","['aceitavel', 'exata', 'aceitavel', 'classe_correta', 'classe_correta', 'exata', 'classe_correta', 'erro', 'erro', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'erro', 'aceitavel', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'erro']",2,1,8,15,8,0,54.412
EST_201,CODAP,9,B,Memórias de um aprendiz de escritor,"['achava', 'era', 'deu', 'Sobre', 'cairia ', 'chegaram', 'falando', 'chegou', 'falou', 'estava', 'caiu', 'sobrevoava', 'ficou', 'até', 'chego', 'estava', 'desacreditou', 'ficou', 'acharam', 'que', 'caiu', 'falam', 'fingem', 'existe', 'viu', 'caiu', 'quebrou', 'viu', 'gostava', 'era', 'precisou', 'virou', 'tornou', 'gostava']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:00,08:15,"[1.0, 1.0, 1.0, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.5, 1.0, 1.0, 1.0, 1.0, 0.5, 0.5]","['aceitavel', 'exata', 'exata', 'erro', 'exata', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'exata', 'exata', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'classe_correta', 'aceitavel', 'exata', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta']",6,2,7,15,4,0,66.176
EST_202,CODAP,9,A,Memórias de um aprendiz de escritor,"['achava', 'era', 'apresentou', 'pararia', 'cairia', 'fomos', 'tudo', 'veio', 'disse', 'estava', 'caiu', 'sobreviveu', 'com', 'e', 'voltou', 'aterrisou', 'acreditou', 'ficou', 'falou', 'ele', 'era', 'eu', 'em', 'falou', 'viu', 'caiu', 'esbagaçou', 'acreditou', 'viu', 'é', 'estava', 'é', 'não', 'era']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente']",08:01,08:17,"[1.0, 1.0, 1.0, 0.5, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.5, 0.5, 0.5, 0.0, 1.0, 0.0, 0.0, 0.5, 0.5, 1.0, 0.0, 1.0, 0.5, 0.5, 1.0, 1.0, 0.0, 0.5]","['aceitavel', 'exata', 'aceitavel', 'classe_correta', 'exata', 'exata', 'erro', 'aceitavel', 'exata', 'exata', 'exata', 'aceitavel', 'erro', 'erro', 'aceitavel', 'aceitavel', 'classe_correta', 'classe_correta', 'classe_correta', 'erro', 'aceitavel', 'erro', 'erro', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'aceitavel', 'aceitavel', 'erro', 'classe_correta']",6,1,10,9,8,0,63.235
EST_203,CODAP,9,A,Memórias de um aprendiz de escritor,"['falava', 'era', 'anuciou', 'na', 'cair', 'choque', 'falavam', 'viu', 'falou', 'estava', 'caiu', 'sauvol', 'quando', 'e', 'estava', 'estava', 'horrorizado', 'estava', 'acreditarem', 'ele', 'caiu', 'viu', 'estava', 'acreditavam', 'viu', 'caiu', 'queimou', 'não', 'falava', 'foi', 'ele', 'foi', 'arrepender', 'fez']","['mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', 'mesma classe e mesmo campo semântico', '-', 'mesma classe e mesmo campo semântico', 'mesma classe e campo semântico diferente', '-', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente', 'mesma classe e campo semântico diferente']",08:01,08:14,"[1.0, 1.0, 0.5, 0.0, 0.5, 0.0, 1.0, 0.5, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0, 0.5, 0.5, 0.0, 1.0, 0.5, 0.5, 0.5, 0.5, 1.0, 0.0, 0.0, 1.0, 0.5, 0.0, 1.0, 0.5, 0.5]","['aceitavel', 'exata', 'classe_correta', 'erro', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'aceitavel', 'exata', 'exata', 'erro', 'erro', 'erro', 'classe_correta', 'classe_correta', 'erro', 'classe_correta', 'classe_correta', 'erro', 'grafia_incorreta', 'classe_correta', 'classe_correta', 'classe_correta', 'classe_correta', 'aceitavel', 'erro', 'erro', 'aceitavel', 'classe_correta', 'erro', 'aceitavel', 'classe_correta', 'classe_correta']",3,1,6,14,10,0,50.0
